day,time,address,district,accident_types,suspect_vehicle,victim_vehicle,lat,long
Wednesday,Morning,metro tanjung bunga,tamalate,TK,R4,R3,-5.1661576,119.3917443
Saturday,Afternoon,metro tanjung bunga,tamalate,TM,R4,NOV,-5.1661576,119.3917443
Saturday,Evening,toddopuli,panakkukang,TL,R2,R2,-5.1643772,119.4506917
Friday,Night,sultan alauddin,tamalate,TL,R2,R2,-5.1682367,119.4209823
Friday,Morning,andi mappaodang,tamalate,TL,R2,R2,-5.1732205,119.4158686
Saturday,Night,jenderal sudirman,ujung pandang,OC,R2,NOV,-5.1330957,119.4136579
Saturday,Morning,daeng tata lama,tamalate,OC,R2,NOV,-5.1894221,119.4408194
Sunday,Morning,urip sumuharjo,makassar,TK,R4,R4,-5.1348243,119.4316818
Friday,Evening,galangan kapal,tallo,TL,R2,R2,-5.1116901,119.4310929
Sunday,Afternoon,cendrawasih,mamajang,TK,R2,R2,-5.167086,119.4118044
Sunday,Morning,perintis kemerdekaan,tamalanrea,TK,R4,Rro,-5.1268846,119.5022473
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R2,-5.1268846,119.5022473
Saturday,Morning,insinyur sutami,tamalanrea,TK,R2,R4,-5.0811953,119.5000284
Friday,Afternoon,perintis kemerdekaan,biringkanaya,TB,R2,R4,-5.0757471,119.5229217
Saturday,Night,urip sumuharjo,panakkukang,TL,R2,R2,-5.1348243,119.4316818
Monday,Morning,insinyur sutami iii,biringkanaya,TK,TR,R4,-5.0777351,119.5094889
Sunday,Afternoon,urip sumuharjo,panakkukang,TK,R2,R4,-5.1348243,119.4316818
Monday,Morning,sunu,bontoala,TL,R2,R2,-5.1321811,119.4269256
Wednesday,Afternoon,sultan hasanuddin,ujung pandang,TK,R2,R2,-5.1452672,119.4126554
Sunday,Evening,kapasa raya,biringkanaya,TL,R2,R2,-5.1128231,119.5115767
Tuesday,Afternoon,nuri baru,mariso,TK,R2,R2,-5.1676353,119.4072099
Tuesday,Afternoon,cendrawasih,mamajang,TL,R4,R2,-5.167086,119.4118044
Sunday,Evening,metro tanjung bunga,mariso,TL,R4,R4,-5.1523252,119.4054678
Monday,Afternoon,kenanga,mariso,TK,R2,R4,-5.1622419,119.4101094
Wednesday,Night,veteran utara,makassar,OC,R2,NOV,-5.1457033,119.4248691
Monday,Night,ir. haji juanda,tallo,TL,R2,R2,-5.1214892,119.4381968
Monday,Night,pettarani,panakkukang,TL,R2,R2,-5.1366409,119.4400406
Wednesday,Afternoon,sanrangan,biringkanaya,TB,R2,R2,-5.104958,119.5151185
Friday,Morning,jenderal sudirman,ujung pandang,TK,R4,R2,-5.1330957,119.4136579
Wednesday,Evening,veteran utara,makassar,TL,R2,R2,-5.1457033,119.4248691
Saturday,Night,gunung latimojong,makassar,TL,R4,R2,-5.1405404,119.4208275
Thursday,Afternoon,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Thursday,Night,andi djemma,rappocini,TL,R4,R2,-5.1663103,119.428782
Friday,Morning,veteran utara,makassar,TL,M,R2,-5.1457033,119.4248691
Saturday,Afternoon,veteran utara,makassar,TK,R2,R2,-5.1457033,119.4248691
Thursday,Afternoon,goa ria,biringkanaya,TK,R2,R2,-5.0810812,119.5253813
Sunday,Afternoon,urip sumuharjo,panakkukang,TK,R2,R2,-5.1348243,119.4316818
Saturday,Afternoon,andi mappaodang,tamalate,TL,R2,R2,-5.1732205,119.4158686
Sunday,Evening,urip sumuharjo,panakkukang,OC,R2,NOV,-5.1348243,119.4316818
Monday,Morning,perintis kemerdekaan,tamalanrea,TL,R2,TR,-5.1268846,119.5022473
Monday,Morning,urip sumuharjo,panakkukang,TK,R2,R3,-5.1348243,119.4316818
Tuesday,Morning,antang raya,manggala,T,R2,NOV,-5.1664795,119.478882
Monday,Afternoon,penghibur,ujung pandang,T,R2,NOV,-5.1438068,119.408091
Saturday,Afternoon,adyaksa baru,panakkukang,TL,R4,R4,-5.1570791,119.447818
Wednesday,Afternoon,veteran utara,makassar,OC,R2,NOV,-5.1457033,119.4248691
Tuesday,Morning,perintis kemerdekaan,tamalanrea,OC,R2,NOV,-5.1268846,119.5022473
Tuesday,Morning,tanjung bunga,tamalate,OC,R2,NOV,-5.1661576,119.3917443
Wednesday,Evening,barawaja,panakkukang,OC,R2,NOV,-5.1357031,119.4402319
Wednesday,Afternoon,emmy saelan,rappocini,OC,R2,NOV,-5.1747664,119.4423772
Wednesday,Evening,toa daeng,manggala,TL,R2,NOV,-5.1509148,119.4674114
Wednesday,Evening,pajaiang,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166
Tuesday,Afternoon,tamangapa raya,manggala,TL,R2,R2,-5.1878951,119.4918248
Tuesday,Afternoon,pettarani,panakkukang,TK,TR,R4,-5.1366409,119.4400406
Friday,Morning,veteran utara,makassar,TM,R2,NOV,-5.1457033,119.4248691
Friday,Afternoon,pengayoman,panakkukang,TL,R4,R2,-5.1601369,119.4481629
Saturday,Morning,tanjung alang,mamajang,TL,R2,NOV,-5.1735696,119.408549
Thursday,Evening,teuku umar raya,tallo,OC,R2,NOV,-5.1175544,119.4319332
Thursday,Evening,metro tanjung bunga,mariso,OC,R2,NOV,-5.1523252,119.4054678
Tuesday,Afternoon,urip sumuharjo,makassar,TM,R2,NOV,-5.1348243,119.4316818
Friday,Afternoon,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1268846,119.5022473
Monday,Morning,sehati,panakkukang,TL,R2,NOV,-5.1413064,119.4369767
Saturday,Morning,dahlia,mariso,OC,R2,NOV,-5.1613008,119.4073734
Monday,Afternoon,nuri baru,mariso,TK,R2,B2,-5.1676353,119.4072099
Sunday,Afternoon,veteran utara,bontoala,TK,B2,R2,-5.1392193,119.4233132
Sunday,Evening,urip sumuharjo,panakkukang,TK,R4,R2,-5.1348243,119.4316818
Monday,Evening,daeng tata raya,tamalate,TL,R4,R2,-5.1850019,119.423432
Sunday,Evening,anggrek raya,panakkukang,OC,R2,NOV,-5.1609187,119.4550907
Friday,Evening,abdul kadir,tamalate,TM,R2,NOV,-5.1889079,119.4132067
Tuesday,Evening,batua raya,manggala,TK,R4,R4,-5.1600372,119.4594597
Friday,Morning,sunu,tallo,OC,R2,NOV,-5.1247334,119.4296097
Tuesday,Afternoon,sungai saddang baru,makassar,TM,R2,NOV,-5.1494361,119.4323848
Tuesday,Morning,insinyur sutami,tamalanrea,TK,TR,R2,-5.0811953,119.5000284
Wednesday,Morning,pajaiang,biringkanaya,TK,R2,R2,-5.1048027,119.5252166
Tuesday,Afternoon,abdullah daeng sirua,panakkukang,T,R2,NOV,-5.1502262,119.4624701
Wednesday,Afternoon,metro tanjung bunga,tamalate,TK,R4,R2,-5.1661576,119.3917443
Wednesday,Morning,mesjid raya,bontoala,TL,R2,R2,-5.1316682,119.4262745
Thursday,Morning,sultan alauddin,rappocini,TB,R4,R2,-5.176566,119.4363938
Thursday,Morning,pettarani,panakkukang,TK,R2,R4,-5.1366409,119.4400406
Friday,Night,pettarani,panakkukang,TK,R2,R4,-5.1366409,119.4400406
Wednesday,Afternoon,aroepala,rappocini,TL,R4,R2,-5.1722183,119.4529
Thursday,Evening,paccerakkang,biringkanaya,TK,R2,R4,-5.1239434,119.5224673
Wednesday,Evening,dg. ngawing,rappocini,OC,R4,NOV,-5.1663271,119.4398537
Thursday,Afternoon,andi mappaodang,tamalate,TL,R2,R2,-5.1732205,119.4158686
Saturday,Morning,pajaiang,biringkanaya,TK,R4,R2,-5.1048027,119.5252166
Friday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R4,-5.1268846,119.5022473
Saturday,Evening,andi djemma,rappocini,TL,R2,NOV,-5.1663103,119.428782
Sunday,Morning,metro tanjung bunga,tamalate,TL,R2,R2,-5.1661576,119.3917443
Saturday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Friday,Morning,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Thursday,Afternoon,toddopuli,panakkukang,TL,R2,R2,-5.1643772,119.4506917
Sunday,Afternoon,urip sumuharjo,panakkukang,TL,R2,R2,-5.1348243,119.4316818
Monday,Afternoon,teuku umar raya,tallo,TK,TR,Rro,-5.1175544,119.4319332
Sunday,Evening,lanto daeng pasewang,mamajang,TL,R4,R2,-5.1520547,119.4161456
Sunday,Morning,pettarani,panakkukang,TL,R2,R2,-5.1366409,119.4400406
Sunday,Evening,pengayoman,panakkukang,TK,R4,R4,-5.1601369,119.4481629
Sunday,Evening,tamalate i,rappocini,TK,R2,R4,-5.1675882,119.4479146
Sunday,Night,dokter leimena,panakkukang,TK,R2,R4,-5.1499481,119.4710365
Thursday,Morning,andi djemma,rappocini,TK,R4,R2,-5.1663103,119.428782
Monday,Afternoon,toddopuli raya timur,panakkukang,TL,R2,R2,-5.1619436,119.4574242
Tuesday,Evening,karunrung,ujung pandang,TK,R2,R4,-5.1450683,119.4141281
Tuesday,Night,lanto daeng pasewang,mamajang,TL,R4,R4,-5.1520547,119.4161456
Monday,Morning,tahir,tamalate,TM,R2,NOV,-5.1755446,119.4173674
Monday,Afternoon,inpeksi,manggala,TM,R2,NOV,-5.1638608,119.4914414
Wednesday,Night,jipang raya,rappocini,OC,R2,NOV,-5.1868077,119.4483734
Thursday,Night,bandang,bontoala,TL,R4,R2,-5.1265716,119.4194415
Sunday,Evening,nuri baru,mariso,TL,R2,R2,-5.1676353,119.4072099
Thursday,Morning,sultan alauddin,tamalate,TM,R2,NOV,-5.1682367,119.4209823
Friday,Evening,insinyur sutami,tamalanrea,OC,R2,NOV,-5.0811953,119.5000284
Friday,Night,batua raya,panakkukang,TL,R2,R2,-5.1496211,119.4605657
Thursday,Evening,veteran selatan,mamajang,TK,R2,R2,-5.1582605,119.423168
Saturday,Morning,tanggul patompo,tamalate,TK,R4,R2,-5.181339,119.4105687
Sunday,Morning,cendrawasih,mariso,TK,R2,R2,-5.155219,119.4137008
Monday,Morning,ade irma,tallo,TL,R2,R2,-5.1214728,119.4361603
Saturday,Afternoon,metro tanjung bunga,tamalate,TK,R4,R2,-5.1661576,119.3917443
Sunday,Night,daeng ngeppe,tamalate,TK,R2,R4,-5.1805506,119.4171173
Sunday,Morning,arief rate,ujung pandang,TK,R2,R2,-5.146145,119.4128284
Saturday,Night,veteran utara,makassar,TL,R2,NOV,-5.1457033,119.4248691
Friday,Morning,andi mappaodang,tamalate,TL,R2,R2,-5.1732205,119.4158686
Friday,Afternoon,kapasa raya,tamalanrea,TL,R2,R2,-5.1029771,119.4940907
Sunday,Evening,pajaiang,biringkanaya,TK,R2,R2,-5.1048027,119.5252166
Monday,Morning,insinyur sutami,biringkanaya,TK,TR,TR,-5.0682302,119.5245258
Tuesday,Evening,pengayoman,panakkukang,TK,R2,R2,-5.1601369,119.4481629
Tuesday,Morning,daeng regge,tallo,TK,R4,TR,-5.1223533,119.4401257
Monday,Morning,sam ratulangi,mamajang,TM,R2,NOV,-5.161255,119.4173574
Friday,Afternoon,sam ratulangi,mamajang,TL,R2,NOV,-5.161255,119.4173574
Tuesday,Afternoon,perintis kemerdekaan,tamalanrea,TL,R2,NOV,-5.1268846,119.5022473
Tuesday,Evening,perintis kemerdekaan,tamalanrea,TK,R2,R4,-5.1268846,119.5022473
Saturday,Morning,perintis kemerdekaan,tamalanrea,TL,R4,R2,-5.1268846,119.5022473
Tuesday,Evening,gunung tinggimae,ujung pandang,TL,R2,NOV,-5.1389636,119.4156897
Monday,Afternoon,andi mappanyukki,mariso,TM,R2,NOV,-5.156363,119.4149266
Tuesday,Afternoon,jenderal sudirman,ujung pandang,TL,R4,R2,-5.1330957,119.4136579
Thursday,Evening,abdullah daeng sirua,panakkukang,TK,R2,R4,-5.1502262,119.4624701
Wednesday,Afternoon,veteran utara,makassar,TL,R4,R4,-5.1457033,119.4248691
Wednesday,Evening,maccini raya,panakkukang,TM,R2,NOV,-5.1380386,119.4340109
Tuesday,Afternoon,metro tanjung bunga,tamalate,TK,R4,R4,-5.1661576,119.3917443
Wednesday,Evening,boulevard,panakkukang,TK,R4,R4,-5.1570791,119.447818
Tuesday,Evening,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1268846,119.5022473
Sunday,Night,dokter sutomo,ujung pandang,OC,R2,NOV,-5.1394471,119.4128184
Thursday,Evening,mappaodang,tamalate,TM,R2,NOV,-5.1712484,119.4169101
Monday,Afternoon,insinyur sutami,tallo,TK,R2,R2,-5.1150772,119.4212502
Friday,Night,perintis kemerdekaan,tamalanrea,TM,R4,NOV,-5.1268846,119.5022473
Thursday,Afternoon,insinyur sutami,biringkanaya,TM,TR,NOV,-5.0682302,119.5245258
Friday,Night,dokter sutomo,ujung pandang,OC,R2,NOV,-5.1394471,119.4128184
Thursday,Afternoon,perumnas antang,manggala,TK,R4,R2,-5.1671551,119.4804238
Thursday,Afternoon,cendrawasih,mariso,TL,R2,NOV,-5.155219,119.4137008
Friday,Night,gunung bawakaraeng,bontoala,TL,R2,NOV,-5.1350674,119.4278646
Saturday,Evening,perintis kemerdekaan,tamalanrea,TB,R2,R2,-5.1268846,119.5022473
Saturday,Afternoon,paccerakkang,biringkanaya,TK,TR,R4,-5.1239434,119.5224673
Saturday,Morning,gunung salahutu,makassar,TL,R4,R2,-5.1412436,119.4218896
Saturday,Morning,urip sumuharjo,panakkukang,TK,R2,R2,-5.1348243,119.4316818
Monday,Evening,amanagapa,ujung pandang,TL,R2,R2,-5.1375303,119.4096708
Monday,Evening,cendrawasih,mamajang,TL,R2,R2,-5.167086,119.4118044
Tuesday,Afternoon,veteran utara,makassar,OC,R2,NOV,-5.1457033,119.4248691
Tuesday,Night,tamalanrea raya,tamalanrea,TB,TR,R4,-5.1389844,119.5193272
Sunday,Afternoon,paccinang raya,panakkukang,TL,R4,NOV,-5.1499857,119.4690402
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TM,R2,NOV,-5.1268846,119.5022473
Wednesday,Afternoon,rappocini raya,rappocini,TK,R2,R2,-5.1564772,119.4310769
Thursday,Evening,veteran utara,makassar,TL,R2,R2,-5.1457033,119.4248691
Friday,Afternoon,perintis kemerdekaan,tamalanrea,OC,R2,NOV,-5.1268846,119.5022473
Monday,Morning,perintis kemerdekaan,tamalanrea,TL,R4,R4,-5.1268846,119.5022473
Monday,Evening,yusuf dg. ngawing,rappocini,TL,R4,R2,-5.1663271,119.4398537
Wednesday,Morning,karunrung raya,ujung pandang,TK,R2,R4,-5.1805817,119.4516159
Thursday,Morning,daeng ngeppe,tamalate,TM,R2,NOV,-5.1805506,119.4171173
Wednesday,Evening,pettarani,rappocini,TL,B2,R2,-5.1521953,119.4374749
Thursday,Morning,sam ratulangi,mamajang,TM,R2,NOV,-5.161255,119.4173574
Tuesday,Evening,sungai pareman,makassar,TL,R2,NOV,-5.139532,119.4190103
Tuesday,Afternoon,perjanjian bungaya,tamalate,TL,R2,R2,-5.2090132,119.3911307
Wednesday,Evening,perintis kemerdekaan,tamalanrea,TM,R2,NOV,-5.1268846,119.5022473
Thursday,Morning,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1268846,119.5022473
Thursday,Morning,kapasa raya,biringkanaya,TL,R2,R2,-5.1128231,119.5115767
Thursday,Evening,insinyur sutami,tamalanrea,TK,TR,TR,-5.0811953,119.5000284
Friday,Morning,tidung mariolo,rappocini,TL,R2,NOV,-5.1651777,119.4431689
Friday,Afternoon,cendrawasih,mariso,TM,R2,NOV,-5.155219,119.4137008
Friday,Night,gunung bulusaraung,ujung pandang,TM,R4,NOV,-5.1330062,119.4135683
Monday,Afternoon,insinyur sutami,tamalanrea,T,R2,NOV,-5.0811953,119.5000284
Saturday,Morning,urip sumuharjo,panakkukang,TK,M,R4,-5.1348243,119.4316818
Saturday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R4,R2,-5.0757471,119.5229217
Monday,Night,urip sumuharjo,panakkukang,TL,R2,R4,-5.1348243,119.4316818
Sunday,Afternoon,urip sumuharjo,panakkukang,TK,R4,R2,-5.1348243,119.4316818
Saturday,Night,pettarani,rappocini,TL,R2,R2,-5.1521953,119.4374749
Tuesday,Afternoon,raya kampus unhas,tamalanrea,TL,R4,R2,-5.1306817,119.4908747
Tuesday,Morning,gunung latimojong,makassar,TK,R4,R2,-5.1405404,119.4208275
Tuesday,Morning,kapasa raya,biringkanaya,TK,R2,R2,-5.1128231,119.5115767
Tuesday,Afternoon,veteran utara,makassar,OC,R2,NOV,-5.1457033,119.4248691
Monday,Morning,amirullah,mamajang,OC,R2,NOV,-5.1532408,119.4200067
Wednesday,Morning,veteran selatan,mamajang,TK,R2,R2,-5.1582605,119.423168
Wednesday,Night,metro tanjung bunga,tamalate,T,R2,NOV,-5.1661576,119.3917443
Wednesday,Evening,pintu bandar udara internasional sultan hasanuddin,biringkanaya,TK,TR,R2,-5.0684211,119.5268488
Thursday,Morning,ketilang,mariso,TK,R2,R2,-5.1511077,119.4153484
Sunday,Night,pajukukang,tamalate,TK,R2,R4,-5.2019757,119.3874662
Wednesday,Morning,chairil anwar,ujung pandang,TL,R4,R2,-5.1395246,119.4124322
Thursday,Evening,kandea,bontoala,TL,R2,NOV,-5.1284577,119.4223128
Tuesday,Evening,mapala,rappocini,TL,R4,R2,-5.1705375,119.44018
Thursday,Afternoon,letjen hertasning,rappocini,TL,R4,R2,-5.1630661,119.4444202
Thursday,Evening,thamrin,ujung pandang,TL,R4,R4,-5.1365726,119.4091304
Friday,Morning,mapala,rappocini,TK,R2,B2,-5.1705375,119.44018
Saturday,Afternoon,aroepala,rappocini,TK,R4,R2,-5.1722183,119.4529
Sunday,Morning,pannampu,tallo,TL,R4,R2,-5.1184614,119.4264568
Sunday,Evening,teuku umar raya,tallo,TB,R2,R2,-5.1175544,119.4319332
Monday,Morning,galangan kapal,tallo,TK,R2,R2,-5.1116901,119.4310929
Wednesday,Evening,borong raya,manggala,TL,R4,R2,-5.1620883,119.4635886
Monday,Afternoon,insinyur sutami,biringkanaya,TL,R2,R2,-5.0682302,119.5245258
Monday,Evening,alauddin,tamalate,TB,R4,R2,-5.1824967,119.4349012
Monday,Morning,urip sumuharjo,panakkukang,TK,R2,R2,-5.1348243,119.4316818
Friday,Evening,bung,tamalanrea,OC,R2,NOV,-5.1421102,119.4872501
Tuesday,Afternoon,urip sumuharjo,panakkukang,TK,R4,R2,-5.1348243,119.4316818
Saturday,Evening,urip sumuharjo,panakkukang,TK,R4,R4,-5.1348243,119.4316818
Tuesday,Afternoon,andi djemma,rappocini,TL,R4,R4,-5.1663103,119.428782
Tuesday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R4,R4,-5.0757471,119.5229217
Saturday,Evening,gunung merapi,ujung pandang,OC,R2,NOV,-5.1469143,119.417694
Sunday,Morning,mapala,rappocini,TK,R2,R2,-5.1705375,119.44018
Monday,Morning,kapasa raya,tamalanrea,OC,R2,NOV,-5.1029771,119.4940907
Friday,Morning,perintis kemerdekaan,biringkanaya,TL,R4,R2,-5.0757471,119.5229217
Wednesday,Morning,abdullah daeng sirua,panakkukang,TK,R2,R4,-5.1502262,119.4624701
Thursday,Evening,urip sumuharjo,panakkukang,TK,R2,R4,-5.1348243,119.4316818
Friday,Evening,urip sumuharjo,panakkukang,TK,R2,R2,-5.1348243,119.4316818
Friday,Afternoon,toddopuli 10,manggala,TK,R4,R2,-5.1646335,119.4590885
Tuesday,Evening,gontang raya,tamalate,OC,R2,NOV,-5.1866748,119.4073534
Sunday,Night,pettarani,panakkukang,TK,R2,R4,-5.1366409,119.4400406
Friday,Morning,daeng tata raya,tamalate,TM,R2,NOV,-5.1850019,119.423432
Saturday,Evening,kangkung,bontoala,T,R2,NOV,-5.1336646,119.4268079
Sunday,Afternoon,bandang,bontoala,TK,R2,R2,-5.1265716,119.4194415
Sunday,Evening,lasinrang,ujung pandang,TK,R4,R4,-5.146835,119.4142894
Saturday,Afternoon,insinyur sutami,biringkanaya,TK,R4,M,-5.0682302,119.5245258
Sunday,Afternoon,paccerakkang,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673
Friday,Morning,perintis kemerdekaan,biringkanaya,TL,R2,R2,-5.0757471,119.5229217
Thursday,Morning,villa mutiara,biringkanaya,TK,R4,R2,-5.0773288,119.4901743
Monday,Morning,metro tanjung bunga,tamalate,TK,R2,R4,-5.1661576,119.3917443
Thursday,Afternoon,antang raya,manggala,TL,R2,R2,-5.1664795,119.478882
Sunday,Evening,toddopuli raya,panakkukang,TK,R2,R2,-5.1634474,119.4522972
Monday,Afternoon,cendrawasih,mariso,TL,R4,NOV,-5.155219,119.4137008
Tuesday,Night,cendrawasih,mariso,OC,R2,NOV,-5.155219,119.4137008
Wednesday,Morning,bandang,bontoala,OC,M,NOV,-5.1265716,119.4194415
Tuesday,Morning,ance daeng ngoyo,panakkukang,TK,R2,R2,-5.1532628,119.443011
Tuesday,Evening,sultan alauddin,rappocini,TL,R2,NOV,-5.176566,119.4363938
Tuesday,Morning,paccerakkang,biringkanaya,TK,R4,R2,-5.1239434,119.5224673
Wednesday,Night,perintis kemerdekaan,biringkanaya,OC,R2,NOV,-5.0757471,119.5229217
Wednesday,Morning,tamangapa raya,manggala,TK,R2,R2,-5.1878951,119.4918248
Monday,Afternoon,pettarani,rappocini,TK,R2,R2,-5.1521953,119.4374749
Wednesday,Afternoon,metro tanjung bunga,tamalate,TL,R2,R2,-5.1661576,119.3917443
Wednesday,Afternoon,sam ratulangi,mamajang,TL,R4,R2,-5.161255,119.4173574
Thursday,Evening,rajawali,mariso,TK,R2,R2,-5.1487498,119.4096122
Friday,Afternoon,teuku umar raya,tallo,TK,R2,TR,-5.1175544,119.4319332
Friday,Afternoon,urip sumuharjo,panakkukang,TK,R2,R4,-5.1348243,119.4316818
Saturday,Morning,urip sumuharjo,panakkukang,TL,R4,R2,-5.1348243,119.4316818
Saturday,Night,gunung bulusaraung,bontoala,TK,R4,TR,-5.1319163,119.4173808
Friday,Evening,perintis kemerdekaan,tamalanrea,TK,TR,R2,-5.1268846,119.5022473
Thursday,Afternoon,taman makam pahlawan,panakkukang,TK,R4,TR,-5.1465651,119.4612296
Sunday,Morning,sam ratulangi,mamajang,TK,R2,R4,-5.161255,119.4173574
Saturday,Evening,perintis kemerdekaan,tamalanrea,TM,R2,NOV,-5.1268846,119.5022473
Friday,Afternoon,rajawali,mariso,TL,R2,NOV,-5.1487498,119.4096122
Friday,Morning,langgau,tallo,TK,R4,R2,-5.1301262,119.4314786
Friday,Afternoon,urip sumuharjo,bontoala,TK,R2,R2,-5.1348243,119.4316818
Saturday,Morning,andalas,bontoala,TL,R4,R2,-5.1225458,119.417918
Saturday,Afternoon,insinyur sutami,biringkanaya,TK,R2,R2,-5.0682302,119.5245258
Sunday,Night,perintis kemerdekaan,biringkanaya,TK,R4,R4,-5.0757471,119.5229217
Saturday,Afternoon,pettarani,rappocini,TK,R4,R4,-5.1521953,119.4374749
Saturday,Afternoon,pettarani,rappocini,TK,R4,R4,-5.1521953,119.4374749
Saturday,Afternoon,letjen hertasning,rappocini,TK,R4,R4,-5.1630661,119.4444202
Tuesday,Night,perintis kemerdekaan,biringkanaya,TB,R2,R2,-5.0757471,119.5229217
Monday,Afternoon,pajaiang,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166
Monday,Evening,pettarani,rappocini,TL,R4,R2,-5.1521953,119.4374749
Tuesday,Evening,gatot subroto,tallo,TK,TR,R2,-5.1182717,119.4350626
Wednesday,Morning,andi djemma,rappocini,TL,R4,R2,-5.1663103,119.428782
Monday,Morning,pettarani,rappocini,TL,R2,R2,-5.1521953,119.4374749
Tuesday,Morning,antang raya,manggala,OC,R2,NOV,-5.1664795,119.478882
Tuesday,Morning,pongtiku,bontoala,OC,R2,NOV,-5.1307666,119.4302141
Wednesday,Afternoon,kima iii,biringkanaya,TK,TR,TR,-5.1053107,119.4977425
Thursday,Evening,inspeksi pam,manggala,TL,R2,NOV,-5.1501163,119.4756964
Thursday,Morning,rappocini raya,rappocini,TK,TR,R4,-5.1564772,119.4310769
Thursday,Afternoon,pongtiku,bontoala,TL,R4,R2,-5.1307666,119.4302141
Thursday,Afternoon,sungai saddang,ujung pandang,OC,R2,NOV,-5.146825,119.4249085
Thursday,Morning,garuda,mariso,TL,R2,R2,-5.1512399,119.4115651
Thursday,Morning,tamangapa raya,manggala,TK,R2,R2,-5.1878951,119.4918248
Wednesday,Morning,tamangapa raya,makassar,OC,R2,NOV,-5.1878951,119.4918248
Wednesday,Morning,gunung bulusaraung,ujung pandang,TL,R4,R2,-5.1330062,119.4135683
Thursday,Night,biring romang,tamalanrea,TK,R2,R2,-5.1201558,119.5040303
Thursday,Afternoon,manyikkoaya,biringkanaya,TK,R2,R2,-5.0770234,119.530081
Monday,Night,pettarani,rappocini,TK,TR,R2,-5.1521953,119.4374749
Sunday,Afternoon,tallasa city,tamalanrea,TL,R4,R2,-5.1104433,119.48728279128278
Sunday,Night,gunung bawakaraeng,bontoala,TK,R4,R4,-5.1350674,119.4278646
Sunday,Morning,metro tanjung bunga,mariso,TK,R4,R4,-5.1523252,119.4054678
Saturday,Morning,boulevard,panakkukang,TL,R4,R2,-5.1570791,119.447818
Friday,Morning,letjen hertasning,rappocini,TL,R2,R2,-5.1630661,119.4444202
Saturday,Morning,tamalate iii,rappocini,OC,R2,NOV,-5.1675882,119.4479146
Wednesday,Afternoon,paccerakkang,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673
Sunday,Evening,metro tanjung bunga,tamalate,OC,R2,NOV,-5.1661576,119.3917443
Friday,Afternoon,sultan alauddin,rappocini,OC,R2,NOV,-5.176566,119.4363938
Monday,Evening,tanjung alang,mamajang,TK,R2,R2,-5.1735696,119.408549
Tuesday,Afternoon,sultan alauddin,tamalate,TL,R2,NOV,-5.1682367,119.4209823
Tuesday,Evening,andalas,bontoala,TK,R2,R2,-5.1225458,119.417918
Saturday,Morning,raya telkomas,biringkanaya,TK,R4,R2,-5.1325814,119.5136233
Tuesday,Afternoon,poros bumi tamalanrea permai,tamalanrea,TK,R4,R2,-5.1296168,119.5220078
Monday,Afternoon,perintis kemerdekaan iii,tamalanrea,TL,R2,NOV,-5.1400001,119.4915801
Saturday,Afternoon,insinyur sutami,tamalanrea,TK,TR,TR,-5.0811953,119.5000284
Tuesday,Night,dirgantara,panakkukang,OC,R2,NOV,-5.1464776,119.4580041
Saturday,Evening,pettarani,panakkukang,TK,R4,R4,-5.1366409,119.4400406
Monday,Afternoon,emmy saelan,rappocini,OC,R2,NOV,-5.1747664,119.4423772
Tuesday,Morning,pettarani,rappocini,OC,R2,NOV,-5.1521953,119.4374749
Wednesday,Morning,veteran selatan,makassar,TM,R2,NOV,-5.1476981,119.4251041
Thursday,Evening,toddopuli raya,panakkukang,TL,R4,R2,-5.1634474,119.4522972
Friday,Night,urip sumuharjo,panakkukang,OC,R2,NOV,-5.1348243,119.4316818
